complaint_id,date_received,product,consumer_complaint_narrative,company,state,submitted_via,company_response_to_consumer,timely_response,consumer_disputed,category
103966,2024-09-18,Consumer Loan,The loan terms changed after I signed the agreement without my consent. This has been ongoing for several months.,USAA,CA,Postal mail,Closed with explanation,Yes,Yes,2
103967,2025-02-01,Mortgage,My mortgage company is charging excessive and unexplained fees on my account. I have documentation to support my claim.,Navy Federal,IL,Postal mail,Closed with monetary relief,Yes,No,3
103968,2024-03-11,Consumer Loan,I refinanced my loan but the old servicer continues to report negative information. I have documentation to support my claim.,Navy Federal,NC,Phone,Closed,Yes,N/A,2
103969,2023-11-25,Debt collection,Debt collector is calling me multiple times a day despite my request to stop contact.,Discover,NC,Postal mail,Closed,Yes,Yes,1
103970,2024-09-19,Mortgage,I requested information about my escrow account but received no response. The company has not responded to my previous complaints.,Citibank,NC,Referral,Closed with explanation,Yes,No,3
103971,2025-03-28,Mortgage,My home appraisal came in lower than expected affecting my refinancing options. I have tried to resolve this issue multiple times.,American Express,TX,Web,In progress,Yes,N/A,3
103972,2025-05-29,Mortgage,My mortgage servicer lost my payment and now claims I am in default. The company has not responded to my previous complaints.,American Express,TX,Postal mail,Closed,No,No,3
103973,2025-07-11,Consumer Loan,Lender added hidden fees to my consumer loan that were not in the original agreement. This has been ongoing for several months.,American Express,IL,Phone,Closed with monetary relief,Yes,No,2
103974,2024-05-20,"Credit reporting, repair, or other",Credit reporting agency failed to update my account status after I resolved the issue. I have documentation to support my claim.,American Express,PA,Phone,Closed,No,No,0
103975,2024-11-19,Mortgage,I am underwater on my mortgage and need assistance but lender won't work with me. This situation is causing me significant financial stress.,Discover,GA,Phone,Closed with explanation,Yes,Yes,3
103976,2024-06-26,Debt collection,Debt collector contacted my employer and family members about my personal debt. This situation is causing me significant financial stress.,American Express,PA,Web,Closed with explanation,Yes,N/A,1
103977,2024-05-02,Debt collection,Debt collector is calling me multiple times a day despite my request to stop contact. I need immediate assistance with this matter.,Synchrony Financial,IL,Email,Closed,Yes,Yes,1
103978,2023-11-21,"Credit reporting, repair, or other",My credit score dropped significantly after incorrect information was reported by a creditor. This situation is causing me significant financial stress.,Wells Fargo,IL,Web,Closed,Yes,N/A,0
103979,2025-02-01,Debt collection,Received aggressive and abusive calls from debt collector using threatening language. This situation is causing me significant financial stress.,Discover,TX,Referral,Closed with non-monetary relief,Yes,No,1
103980,2024-12-15,"Credit reporting, repair, or other",Credit bureau is not responding to my dispute letters regarding incorrect negative items.,Capital One,TX,Email,In progress,Yes,No,0
103981,2025-10-15,Mortgage,My home appraisal came in lower than expected affecting my refinancing options. This situation is causing me significant financial stress.,Chase,NY,Referral,In progress,Yes,N/A,3
103982,2024-08-10,"Credit reporting, repair, or other",I paid off my debt but it still shows as outstanding on my credit report. The company has not responded to my previous complaints.,Wells Fargo,NC,Referral,Closed with monetary relief,Yes,N/A,0
103983,2025-09-08,Consumer Loan,I refinanced my loan but the old servicer continues to report negative information.,Bank of America,GA,Web,Closed with non-monetary relief,No,Yes,2
103984,2025-09-04,"Credit reporting, repair, or other",I paid off my debt but it still shows as outstanding on my credit report. I have tried to resolve this issue multiple times.,Navy Federal,PA,Phone,Closed with non-monetary relief,Yes,N/A,0
103985,2024-01-01,Consumer Loan,I am having difficulty getting my loan servicer to process my payment correctly. The company has not responded to my previous complaints.,American Express,CA,Referral,Closed with explanation,Yes,N/A,2
103986,2025-09-01,Debt collection,I requested validation of debt but the collector continued collection activities. I have documentation to support my claim.,USAA,MI,Email,Closed with non-monetary relief,Yes,N/A,1
103987,2025-01-09,Consumer Loan,I applied for a personal loan but was denied without proper explanation of the reasons. The company has not responded to my previous complaints.,Bank of America,NY,Phone,In progress,Yes,Yes,2
103988,2024-08-03,Debt collection,Debt collector is calling me multiple times a day despite my request to stop contact. The company has not responded to my previous complaints.,Bank of America,MI,Postal mail,In progress,Yes,N/A,1
103989,2024-03-10,"Credit reporting, repair, or other",Credit reporting agency failed to update my account status after I resolved the issue.,Synchrony Financial,FL,Phone,Closed with monetary relief,Yes,N/A,0
103990,2025-01-18,"Credit reporting, repair, or other",My credit score dropped significantly after incorrect information was reported by a creditor. The company has not responded to my previous complaints.,Bank of America,NY,Phone,Closed,Yes,No,0
103991,2025-10-07,Debt collection,Collection agency is attempting to collect on a debt that is past the statute of limitations. The company has not responded to my previous complaints.,Capital One,IL,Web,Closed,Yes,N/A,1
103992,2024-09-29,Debt collection,I am being harassed by debt collectors calling outside of permitted hours. This situation is causing me significant financial stress.,Synchrony Financial,PA,Email,Closed with explanation,Yes,No,1
103993,2024-01-04,"Credit reporting, repair, or other",Identity theft has resulted in fraudulent accounts appearing on my credit report. I need immediate assistance with this matter.,Citibank,MI,Phone,Closed with explanation,Yes,Yes,0
103994,2024-01-16,Debt collection,I requested validation of debt but the collector continued collection activities. The company has not responded to my previous complaints.,USAA,CA,Referral,Closed,Yes,No,1
103995,2024-01-28,Debt collection,Debt collector is calling me multiple times a day despite my request to stop contact. I have tried to resolve this issue multiple times.,Capital One,PA,Referral,Closed with explanation,Yes,Yes,1
103996,2024-10-23,Consumer Loan,I am having difficulty getting my loan servicer to process my payment correctly. This has been ongoing for several months.,USAA,MI,Referral,Closed with monetary relief,Yes,Yes,2
103997,2025-10-03,"Credit reporting, repair, or other",Credit bureau is not responding to my dispute letters regarding incorrect negative items. The company has not responded to my previous complaints.,Synchrony Financial,NY,Phone,Closed with non-monetary relief,No,Yes,0
103998,2025-07-14,Mortgage,My mortgage servicer lost my payment and now claims I am in default. I have tried to resolve this issue multiple times.,Navy Federal,GA,Postal mail,Closed,Yes,N/A,3
103999,2024-07-30,"Credit reporting, repair, or other",Credit bureau is not responding to my dispute letters regarding incorrect negative items. The company has not responded to my previous complaints.,Synchrony Financial,IL,Email,Closed with monetary relief,Yes,No,0
104000,2024-12-08,Consumer Loan,My auto loan has excessive interest rates that were not properly disclosed at signing. I have documentation to support my claim.,Bank of America,NC,Postal mail,Closed with monetary relief,Yes,No,2
104001,2025-10-17,Consumer Loan,Lender added hidden fees to my consumer loan that were not in the original agreement. I have tried to resolve this issue multiple times.,USAA,NC,Referral,In progress,Yes,N/A,2
104002,2024-01-03,Debt collection,I requested validation of debt but the collector continued collection activities.,USAA,OH,Email,Closed with monetary relief,Yes,No,1
104003,2024-08-16,Mortgage,I applied for a loan modification but received no response for over six months. The company has not responded to my previous complaints.,Chase,NY,Referral,Closed with non-monetary relief,No,No,3
104004,2024-01-01,Mortgage,I am underwater on my mortgage and need assistance but lender won't work with me. This has been ongoing for several months.,Discover,NC,Postal mail,In progress,Yes,No,3
104005,2024-07-07,Debt collection,Collection agency is attempting to collect on a debt that is past the statute of limitations. I have tried to resolve this issue multiple times.,American Express,GA,Phone,In progress,Yes,N/A,1
104006,2024-07-23,"Credit reporting, repair, or other",I requested a credit report but found multiple inaccuracies that need to be investigated. This has been ongoing for several months.,Citibank,CA,Postal mail,Closed,Yes,No,0
104007,2024-02-24,Debt collection,Debt collector contacted my employer and family members about my personal debt.,Citibank,TX,Phone,Closed with explanation,Yes,N/A,1
